cardholder_id,month,mcc_category,spend_amount
4339,2024-01-01,Dining & restaurants,205.21
4340,2024-01-01,Dining & restaurants,162.55
4341,2024-01-01,Dining & restaurants,395.53
4342,2024-01-01,Dining & restaurants,709.46
4343,2024-01-01,Dining & restaurants,151.14
4344,2024-01-01,Dining & restaurants,314.97
4345,2024-01-01,Dining & restaurants,104.15
4346,2024-01-01,Dining & restaurants,394.29
4347,2024-01-01,Dining & restaurants,312.69
4348,2024-01-01,Dining & restaurants,250.02
4349,2024-01-01,Dining & restaurants,218.29
4350,2024-01-01,Dining & restaurants,158.12
4351,2024-01-01,Dining & restaurants,119.62
4352,2024-01-01,Dining & restaurants,216.59
4353,2024-01-01,Dining & restaurants,293.91
4354,2024-01-01,Dining & restaurants,69.7
4355,2024-01-01,Dining & restaurants,118.35
4356,2024-01-01,Dining & restaurants,302.65
4357,2024-01-01,Dining & restaurants,133.48
4358,2024-01-01,Dining & restaurants,74.64
4359,2024-01-01,Dining & restaurants,259.02
4360,2024-01-01,Dining & restaurants,214.59
4361,2024-01-01,Dining & restaurants,858.17
4362,2024-01-01,Dining & restaurants,21.47
4363,2024-01-01,Dining & restaurants,156.06
4364,2024-01-01,Dining & restaurants,668.85
4365,2024-01-01,Dining & restaurants,171.26
4366,2024-01-01,Dining & restaurants,363.12
4367,2024-01-01,Dining & restaurants,569.03
4368,2024-01-01,Dining & restaurants,297.85
4369,2024-01-01,Dining & restaurants,753.18
4370,2024-01-01,Dining & restaurants,344.67
4371,2024-01-01,Dining & restaurants,74.77
4372,2024-01-01,Dining & restaurants,296.33
4373,2024-01-01,Dining & restaurants,328.61
4374,2024-01-01,Dining & restaurants,338.91
4375,2024-01-01,Dining & restaurants,509.28
4376,2024-01-01,Dining & restaurants,215.2
4377,2024-01-01,Dining & restaurants,419.97
4378,2024-01-01,Dining & restaurants,257.71
4379,2024-01-01,Dining & restaurants,227.96
4380,2024-01-01,Dining & restaurants,147.52
4381,2024-01-01,Dining & restaurants,969.18
4382,2024-01-01,Dining & restaurants,112.38
4383,2024-01-01,Dining & restaurants,377.76
4384,2024-01-01,Dining & restaurants,122.85
4385,2024-01-01,Dining & restaurants,291.38
4386,2024-01-01,Dining & restaurants,78.23
4387,2024-01-01,Dining & restaurants,129.79
4388,2024-01-01,Dining & restaurants,642.34
4389,2024-01-01,Dining & restaurants,1206.38
4390,2024-01-01,Dining & restaurants,518.17
4391,2024-01-01,Dining & restaurants,151.96
4392,2024-01-01,Dining & restaurants,92.63
4393,2024-01-01,Dining & restaurants,145.11
4394,2024-01-01,Dining & restaurants,871.24
4395,2024-01-01,Dining & restaurants,147.83
4396,2024-01-01,Dining & restaurants,109.51
4397,2024-01-01,Dining & restaurants,546.57
4398,2024-01-01,Dining & restaurants,411.14
4399,2024-01-01,Dining & restaurants,541.12
4400,2024-01-01,Dining & restaurants,781.08
4401,2024-01-01,Dining & restaurants,424.71
4402,2024-01-01,Dining & restaurants,362.0
4403,2024-01-01,Dining & restaurants,335.97
4404,2024-01-01,Dining & restaurants,602.72
4405,2024-01-01,Dining & restaurants,46.71
4406,2024-01-01,Dining & restaurants,319.36
4407,2024-01-01,Dining & restaurants,34.95
4408,2024-01-01,Dining & restaurants,424.34
4409,2024-01-01,Dining & restaurants,502.4
4410,2024-01-01,Dining & restaurants,188.9
4411,2024-01-01,Dining & restaurants,1688.31
4412,2024-01-01,Dining & restaurants,409.3
4413,2024-01-01,Dining & restaurants,101.38
4414,2024-01-01,Dining & restaurants,361.7
4415,2024-01-01,Dining & restaurants,714.22
4416,2024-01-01,Dining & restaurants,315.85
4417,2024-01-01,Dining & restaurants,692.89
4418,2024-01-01,Dining & restaurants,956.05
4419,2024-01-01,Dining & restaurants,914.31
4420,2024-01-01,Dining & restaurants,247.68
4421,2024-01-01,Dining & restaurants,381.01
4422,2024-01-01,Dining & restaurants,170.62
4423,2024-01-01,Dining & restaurants,302.76
4424,2024-01-01,Dining & restaurants,236.95
4425,2024-01-01,Dining & restaurants,331.28
4426,2024-01-01,Dining & restaurants,395.16
4427,2024-01-01,Dining & restaurants,171.29
4428,2024-01-01,Dining & restaurants,764.5
4429,2024-01-01,Dining & restaurants,317.84
4430,2024-01-01,Dining & restaurants,316.32
4431,2024-01-01,Dining & restaurants,315.48
4432,2024-01-01,Dining & restaurants,217.12
4433,2024-01-01,Dining & restaurants,561.92
4434,2024-01-01,Dining & restaurants,125.4
4435,2024-01-01,Dining & restaurants,988.8
4436,2024-01-01,Dining & restaurants,401.65
4437,2024-01-01,Dining & restaurants,373.18
4438,2024-01-01,Dining & restaurants,277.95
4439,2024-01-01,Dining & restaurants,145.59
4440,2024-01-01,Dining & restaurants,162.93
4441,2024-01-01,Dining & restaurants,127.7
4442,2024-01-01,Dining & restaurants,143.29
4443,2024-01-01,Dining & restaurants,546.49
4444,2024-01-01,Dining & restaurants,266.95
4445,2024-01-01,Dining & restaurants,247.58
4446,2024-01-01,Dining & restaurants,51.04
4447,2024-01-01,Dining & restaurants,77.79
4448,2024-01-01,Dining & restaurants,130.12
4449,2024-01-01,Dining & restaurants,586.13
4450,2024-01-01,Dining & restaurants,90.68
4451,2024-01-01,Dining & restaurants,732.21
4452,2024-01-01,Dining & restaurants,176.68
4453,2024-01-01,Dining & restaurants,308.75
4454,2024-01-01,Dining & restaurants,218.28
4455,2024-01-01,Dining & restaurants,181.29
4456,2024-01-01,Dining & restaurants,536.47
4457,2024-01-01,Dining & restaurants,397.34
4458,2024-01-01,Dining & restaurants,532.42
4459,2024-01-01,Dining & restaurants,605.83
4460,2024-01-01,Dining & restaurants,119.95
4461,2024-01-01,Dining & restaurants,271.64
4462,2024-01-01,Dining & restaurants,318.58
4463,2024-01-01,Dining & restaurants,172.66
4464,2024-01-01,Dining & restaurants,323.99
4465,2024-01-01,Dining & restaurants,242.66
4466,2024-01-01,Dining & restaurants,477.88
4467,2024-01-01,Dining & restaurants,718.3
4468,2024-01-01,Dining & restaurants,273.65
4469,2024-01-01,Dining & restaurants,50.29
4470,2024-01-01,Dining & restaurants,251.31
4471,2024-01-01,Dining & restaurants,131.78
4472,2024-01-01,Dining & restaurants,43.19
4473,2024-01-01,Dining & restaurants,315.54
4474,2024-01-01,Dining & restaurants,133.39
4475,2024-01-01,Dining & restaurants,365.65
4476,2024-01-01,Dining & restaurants,259.5
4477,2024-01-01,Dining & restaurants,241.56
4478,2024-01-01,Dining & restaurants,463.59
4479,2024-01-01,Dining & restaurants,212.76
4480,2024-01-01,Dining & restaurants,266.06
4481,2024-01-01,Dining & restaurants,1205.53
4482,2024-01-01,Dining & restaurants,63.43
4483,2024-01-01,Dining & restaurants,120.51
4484,2024-01-01,Dining & restaurants,89.46
4485,2024-01-01,Dining & restaurants,883.99
4486,2024-01-01,Dining & restaurants,314.39
4487,2024-01-01,Dining & restaurants,1099.29
4488,2024-01-01,Dining & restaurants,160.65
4489,2024-01-01,Dining & restaurants,195.34
4490,2024-01-01,Dining & restaurants,104.99
4491,2024-01-01,Dining & restaurants,622.83
4492,2024-01-01,Dining & restaurants,573.47
4493,2024-01-01,Dining & restaurants,126.69
4494,2024-01-01,Dining & restaurants,102.95
4495,2024-01-01,Dining & restaurants,218.12
4496,2024-01-01,Dining & restaurants,155.54
4497,2024-01-01,Dining & restaurants,79.34
4498,2024-01-01,Dining & restaurants,237.01
4499,2024-01-01,Dining & restaurants,132.08
4500,2024-01-01,Dining & restaurants,358.47
4501,2024-01-01,Dining & restaurants,180.38
4502,2024-01-01,Dining & restaurants,275.99
4503,2024-01-01,Dining & restaurants,339.82
4504,2024-01-01,Dining & restaurants,162.94
4505,2024-01-01,Dining & restaurants,380.5
4506,2024-01-01,Dining & restaurants,533.66
4507,2024-01-01,Dining & restaurants,109.63
4508,2024-01-01,Dining & restaurants,286.49
4509,2024-01-01,Dining & restaurants,289.84
4510,2024-01-01,Dining & restaurants,101.93
4511,2024-01-01,Dining & restaurants,233.81
4512,2024-01-01,Dining & restaurants,154.26
4513,2024-01-01,Dining & restaurants,262.44
4514,2024-01-01,Dining & restaurants,157.73
4515,2024-01-01,Dining & restaurants,221.5
4516,2024-01-01,Dining & restaurants,445.76
4517,2024-01-01,Dining & restaurants,97.01
4518,2024-01-01,Dining & restaurants,153.54
4519,2024-01-01,Dining & restaurants,352.46
4520,2024-01-01,Dining & restaurants,318.76
4521,2024-01-01,Dining & restaurants,243.06
4522,2024-01-01,Dining & restaurants,721.51
4523,2024-01-01,Dining & restaurants,790.61
4524,2024-01-01,Dining & restaurants,245.87
4525,2024-01-01,Dining & restaurants,117.06
4526,2024-01-01,Dining & restaurants,456.73
4527,2024-01-01,Dining & restaurants,183.85
4528,2024-01-01,Dining & restaurants,33.39
4529,2024-01-01,Dining & restaurants,190.14
4530,2024-01-01,Dining & restaurants,247.97
4531,2024-01-01,Dining & restaurants,169.29
4532,2024-01-01,Dining & restaurants,425.93
4533,2024-01-01,Dining & restaurants,639.31
4534,2024-01-01,Dining & restaurants,753.22
4535,2024-01-01,Dining & restaurants,175.97
4536,2024-01-01,Dining & restaurants,193.86
4537,2024-01-01,Dining & restaurants,153.46
4538,2024-01-01,Dining & restaurants,228.26
4539,2024-01-01,Dining & restaurants,1093.34
4540,2024-01-01,Dining & restaurants,772.13
4541,2024-01-01,Dining & restaurants,407.84
4542,2024-01-01,Dining & restaurants,311.32
4543,2024-01-01,Dining & restaurants,249.01
4544,2024-01-01,Dining & restaurants,133.13
4545,2024-01-01,Dining & restaurants,237.87
4546,2024-01-01,Dining & restaurants,153.59
4547,2024-01-01,Dining & restaurants,890.37
4548,2024-01-01,Dining & restaurants,203.08
4549,2024-01-01,Dining & restaurants,82.7
4550,2024-01-01,Dining & restaurants,430.91
4551,2024-01-01,Dining & restaurants,119.98
4552,2024-01-01,Dining & restaurants,146.34
4553,2024-01-01,Dining & restaurants,1290.65
4554,2024-01-01,Dining & restaurants,142.62
4555,2024-01-01,Dining & restaurants,69.45
4556,2024-01-01,Dining & restaurants,132.91
4557,2024-01-01,Dining & restaurants,630.49
4558,2024-01-01,Dining & restaurants,344.65
4559,2024-01-01,Dining & restaurants,575.78
4560,2024-01-01,Dining & restaurants,147.6
4561,2024-01-01,Dining & restaurants,154.96
4562,2024-01-01,Dining & restaurants,198.82
4563,2024-01-01,Dining & restaurants,333.34
4564,2024-01-01,Dining & restaurants,1333.13
4565,2024-01-01,Dining & restaurants,583.11
4566,2024-01-01,Dining & restaurants,35.43
4567,2024-01-01,Dining & restaurants,254.15
4568,2024-01-01,Dining & restaurants,492.32
4569,2024-01-01,Dining & restaurants,214.93
4570,2024-01-01,Dining & restaurants,592.35
4571,2024-01-01,Dining & restaurants,355.86
4572,2024-01-01,Dining & restaurants,428.41
4573,2024-01-01,Dining & restaurants,415.47
4574,2024-01-01,Dining & restaurants,124.57
4575,2024-01-01,Dining & restaurants,195.53
4576,2024-01-01,Dining & restaurants,147.76
4577,2024-01-01,Dining & restaurants,702.35
4578,2024-01-01,Dining & restaurants,105.81
4579,2024-01-01,Dining & restaurants,90.6
4580,2024-01-01,Dining & restaurants,150.82
4581,2024-01-01,Dining & restaurants,174.83
4582,2024-01-01,Dining & restaurants,555.74
4583,2024-01-01,Dining & restaurants,129.41
4584,2024-01-01,Dining & restaurants,165.1
4585,2024-01-01,Dining & restaurants,827.45
4586,2024-01-01,Dining & restaurants,79.61
4587,2024-01-01,Dining & restaurants,1471.84
4588,2024-01-01,Dining & restaurants,1413.29
4589,2024-01-01,Dining & restaurants,95.66
4590,2024-01-01,Dining & restaurants,591.52
4591,2024-01-01,Dining & restaurants,292.34
4592,2024-01-01,Dining & restaurants,638.47
4593,2024-01-01,Dining & restaurants,132.22
4594,2024-01-01,Dining & restaurants,374.6
4595,2024-01-01,Dining & restaurants,905.27
4596,2024-01-01,Dining & restaurants,91.62
4597,2024-01-01,Dining & restaurants,109.2
4598,2024-01-01,Dining & restaurants,311.68
4599,2024-01-01,Dining & restaurants,722.0
4600,2024-01-01,Dining & restaurants,810.38
4601,2024-01-01,Dining & restaurants,167.49
4602,2024-01-01,Dining & restaurants,65.44
4603,2024-01-01,Dining & restaurants,115.53
4604,2024-01-01,Dining & restaurants,779.85
4605,2024-01-01,Dining & restaurants,72.32
4606,2024-01-01,Dining & restaurants,36.05
4607,2024-01-01,Dining & restaurants,71.75
4608,2024-01-01,Dining & restaurants,208.71
4609,2024-01-01,Dining & restaurants,505.03
4610,2024-01-01,Dining & restaurants,354.4
4611,2024-01-01,Dining & restaurants,269.25
4612,2024-01-01,Dining & restaurants,353.7
4613,2024-01-01,Dining & restaurants,198.83
4614,2024-01-01,Dining & restaurants,843.56
4615,2024-01-01,Dining & restaurants,231.5
4616,2024-01-01,Dining & restaurants,365.48
4617,2024-01-01,Dining & restaurants,119.27
4618,2024-01-01,Dining & restaurants,71.51
4619,2024-01-01,Dining & restaurants,248.64
4620,2024-01-01,Dining & restaurants,189.14
4621,2024-01-01,Dining & restaurants,156.89
4622,2024-01-01,Dining & restaurants,46.97
4623,2024-01-01,Dining & restaurants,272.92
4624,2024-01-01,Dining & restaurants,96.6
4625,2024-01-01,Dining & restaurants,102.48
4626,2024-01-01,Dining & restaurants,285.19
4627,2024-01-01,Dining & restaurants,471.91
4628,2024-01-01,Dining & restaurants,144.19
4629,2024-01-01,Dining & restaurants,179.79
4630,2024-01-01,Dining & restaurants,336.35
4631,2024-01-01,Dining & restaurants,1047.88
4632,2024-01-01,Dining & restaurants,688.95
4633,2024-01-01,Dining & restaurants,455.8
4634,2024-01-01,Dining & restaurants,167.51
4635,2024-01-01,Dining & restaurants,279.3
4636,2024-01-01,Dining & restaurants,374.54
4637,2024-01-01,Dining & restaurants,95.62
4638,2024-01-01,Dining & restaurants,321.47
4639,2024-01-01,Dining & restaurants,641.78
4640,2024-01-01,Dining & restaurants,281.01
4641,2024-01-01,Dining & restaurants,47.17
4642,2024-01-01,Dining & restaurants,173.66
4643,2024-01-01,Dining & restaurants,126.22
4644,2024-01-01,Dining & restaurants,528.12
4645,2024-01-01,Dining & restaurants,53.76
4646,2024-01-01,Dining & restaurants,53.09
4647,2024-01-01,Dining & restaurants,206.38
4648,2024-01-01,Dining & restaurants,224.63
4649,2024-01-01,Dining & restaurants,264.48
4650,2024-01-01,Dining & restaurants,375.32
4651,2024-01-01,Dining & restaurants,413.54
4652,2024-01-01,Dining & restaurants,51.97
4653,2024-01-01,Dining & restaurants,264.57
4654,2024-01-01,Dining & restaurants,170.39
4655,2024-01-01,Dining & restaurants,318.77
4656,2024-01-01,Dining & restaurants,530.5
4657,2024-01-01,Dining & restaurants,208.29
4658,2024-01-01,Dining & restaurants,449.26
4659,2024-01-01,Dining & restaurants,732.38
4660,2024-01-01,Dining & restaurants,473.79
4661,2024-01-01,Dining & restaurants,130.22
4662,2024-01-01,Dining & restaurants,556.35
4663,2024-01-01,Dining & restaurants,243.51
4664,2024-01-01,Dining & restaurants,299.9
4665,2024-01-01,Dining & restaurants,361.96
4666,2024-01-01,Dining & restaurants,135.62
4667,2024-01-01,Dining & restaurants,767.35
4668,2024-01-01,Dining & restaurants,351.16
4669,2024-01-01,Dining & restaurants,232.97
4670,2024-01-01,Dining & restaurants,140.68
4671,2024-01-01,Dining & restaurants,570.22
4672,2024-01-01,Dining & restaurants,240.92
4673,2024-01-01,Dining & restaurants,277.32
4674,2024-01-01,Dining & restaurants,437.31
4675,2024-01-01,Dining & restaurants,300.92
4676,2024-01-01,Dining & restaurants,219.34
4677,2024-01-01,Dining & restaurants,604.23
4678,2024-01-01,Dining & restaurants,78.65
4679,2024-01-01,Dining & restaurants,461.44
4680,2024-01-01,Dining & restaurants,193.08
4681,2024-01-01,Dining & restaurants,314.94
4682,2024-01-01,Dining & restaurants,278.69
4683,2024-01-01,Dining & restaurants,132.88
4684,2024-01-01,Dining & restaurants,224.13
4685,2024-01-01,Dining & restaurants,83.42
4686,2024-01-01,Dining & restaurants,52.68
4687,2024-01-01,Dining & restaurants,523.5
4688,2024-01-01,Dining & restaurants,826.95
4689,2024-01-01,Dining & restaurants,149.58
4690,2024-01-01,Dining & restaurants,159.7
4691,2024-01-01,Dining & restaurants,403.19
4692,2024-01-01,Dining & restaurants,325.49
4693,2024-01-01,Dining & restaurants,450.58
4694,2024-01-01,Dining & restaurants,115.38
4695,2024-01-01,Dining & restaurants,198.29
4696,2024-01-01,Dining & restaurants,294.86
4697,2024-01-01,Dining & restaurants,187.99
4698,2024-01-01,Dining & restaurants,255.96
4699,2024-01-01,Dining & restaurants,891.47
4700,2024-01-01,Dining & restaurants,126.78
4701,2024-01-01,Dining & restaurants,261.65
4702,2024-01-01,Dining & restaurants,1368.65
4703,2024-01-01,Dining & restaurants,221.93
4704,2024-01-01,Dining & restaurants,572.29
4705,2024-01-01,Dining & restaurants,283.52
4706,2024-01-01,Dining & restaurants,200.03
4707,2024-01-01,Dining & restaurants,145.37
4708,2024-01-01,Dining & restaurants,310.21
4709,2024-01-01,Dining & restaurants,321.75
4710,2024-01-01,Dining & restaurants,194.92
4711,2024-01-01,Dining & restaurants,271.96
4712,2024-01-01,Dining & restaurants,152.86
4713,2024-01-01,Dining & restaurants,253.72
4714,2024-01-01,Dining & restaurants,148.43
4715,2024-01-01,Dining & restaurants,82.58
4716,2024-01-01,Dining & restaurants,154.63
4717,2024-01-01,Dining & restaurants,177.93
4718,2024-01-01,Dining & restaurants,47.02
4719,2024-01-01,Dining & restaurants,489.13
4720,2024-01-01,Dining & restaurants,111.69
4721,2024-01-01,Dining & restaurants,102.28
4722,2024-01-01,Dining & restaurants,711.05
4723,2024-01-01,Dining & restaurants,314.23
4724,2024-01-01,Dining & restaurants,586.03
4725,2024-01-01,Dining & restaurants,549.26
4726,2024-01-01,Dining & restaurants,334.49
4727,2024-01-01,Dining & restaurants,90.38
4728,2024-01-01,Dining & restaurants,172.88
4729,2024-01-01,Dining & restaurants,130.48
4730,2024-01-01,Dining & restaurants,250.03
4731,2024-01-01,Dining & restaurants,252.15
4732,2024-01-01,Dining & restaurants,1095.3
4733,2024-01-01,Dining & restaurants,108.04
4734,2024-01-01,Dining & restaurants,136.89
4735,2024-01-01,Dining & restaurants,232.74
4736,2024-01-01,Dining & restaurants,232.42
4737,2024-01-01,Dining & restaurants,128.12
4738,2024-01-01,Dining & restaurants,102.5
4739,2024-01-01,Dining & restaurants,775.77
4740,2024-01-01,Dining & restaurants,585.73
4741,2024-01-01,Dining & restaurants,88.75
4742,2024-01-01,Dining & restaurants,538.06
4743,2024-01-01,Dining & restaurants,212.33
4744,2024-01-01,Dining & restaurants,64.74
4745,2024-01-01,Dining & restaurants,125.7
4746,2024-01-01,Dining & restaurants,507.39
4747,2024-01-01,Dining & restaurants,426.3
4748,2024-01-01,Dining & restaurants,964.01
4749,2024-01-01,Dining & restaurants,221.27
4750,2024-01-01,Dining & restaurants,364.46
4751,2024-01-01,Dining & restaurants,354.03
4752,2024-01-01,Dining & restaurants,307.0
4753,2024-01-01,Dining & restaurants,202.63
4754,2024-01-01,Dining & restaurants,562.18
4755,2024-01-01,Dining & restaurants,313.54
4756,2024-01-01,Dining & restaurants,189.94
4757,2024-01-01,Dining & restaurants,573.95
4758,2024-01-01,Dining & restaurants,418.65
