cardholder_id,segment,age_band,state,credit_limit,open_date
46871,Gold,35-44,New Jersey,41500,2021-06-25
46872,Gold,18-24,Texas,24000,2019-05-08
46873,Entry,35-44,Ohio,4000,2023-09-30
46874,Gold,45-54,New York,33000,2019-02-15
46875,Green,35-44,Minnesota,19000,2023-07-03
46876,Green,45-54,Minnesota,17500,2020-07-03
46877,Gold,45-54,Florida,32000,2023-05-09
46878,Green,65+,Michigan,10000,2019-03-24
46879,Platinum,55-64,Ohio,88000,2021-07-20
46880,Gold,35-44,Ohio,31000,2019-04-18
46881,Entry,35-44,Massachusetts,1500,2022-01-23
46882,Gold,35-44,Washington,32000,2019-05-10
46883,Gold,25-34,Texas,18000,2021-03-07
46884,Green,45-54,Arizona,14000,2021-01-10
46885,Green,25-34,Illinois,11500,2021-06-17
46886,Green,25-34,Pennsylvania,14000,2022-04-13
46887,Green,25-34,Minnesota,11500,2023-02-15
46888,Platinum,25-34,Tennessee,65500,2022-09-18
46889,Green,35-44,Michigan,7500,2021-07-28
46890,Green,25-34,Missouri,17000,2021-02-26
46891,Platinum,45-54,Texas,47500,2023-08-25
46892,Green,55-64,Ohio,5000,2019-02-15
46893,Gold,35-44,Arkansas,36500,2019-09-03
46894,Platinum,55-64,California,94000,2021-06-20
46895,Gold,25-34,Connecticut,16000,2022-04-04
46896,Green,18-24,Texas,11000,2022-05-18
46897,Entry,55-64,California,1000,2023-03-12
46898,Green,65+,Texas,16000,2021-05-06
46899,Green,35-44,Pennsylvania,15500,2019-05-13
46900,Platinum,45-54,New York,73500,2023-03-10
46901,Gold,45-54,Pennsylvania,19500,2021-05-28
46902,Entry,45-54,Pennsylvania,6500,2020-03-18
46903,Green,35-44,Rhode Island,19000,2019-11-03
46904,Gold,25-34,Georgia,40000,2021-01-07
46905,Green,25-34,New Jersey,8000,2020-03-07
46906,Gold,18-24,California,16500,2019-05-30
46907,Green,25-34,Washington,19500,2022-11-18
46908,Green,25-34,New York,10000,2019-08-01
46909,Green,18-24,New York,11500,2023-05-06
46910,Gold,25-34,South Dakota,30500,2022-04-23
46911,Gold,18-24,Florida,30000,2020-10-02
46912,Gold,35-44,Indiana,42500,2023-12-21
46913,Green,18-24,Pennsylvania,13000,2022-04-15
46914,Green,65+,Florida,18500,2023-03-03
46915,Entry,35-44,Texas,6000,2021-05-03
46916,Green,55-64,Massachusetts,9500,2022-05-20
46917,Gold,35-44,Georgia,29000,2022-08-25
46918,Green,25-34,Arizona,11000,2020-05-06
46919,Green,55-64,Wisconsin,12000,2019-05-31
46920,Gold,25-34,Minnesota,24000,2022-07-23
46921,Gold,18-24,California,30500,2020-01-18
46922,Entry,25-34,California,2000,2023-06-19
46923,Green,45-54,Georgia,7000,2019-12-13
46924,Green,35-44,California,8000,2022-04-10
46925,Green,25-34,Idaho,11500,2022-05-15
46926,Gold,35-44,Massachusetts,28500,2019-02-20
46927,Green,65+,Nevada,7000,2020-11-11
46928,Green,45-54,California,14000,2023-08-25
46929,Platinum,18-24,Pennsylvania,76500,2020-09-14
46930,Gold,35-44,Pennsylvania,43000,2019-02-11
46931,Green,45-54,New York,9500,2020-10-25
46932,Gold,25-34,California,31000,2023-12-21
46933,Green,35-44,New York,5000,2019-02-25
46934,Platinum,35-44,Virginia,89000,2021-03-30
46935,Green,25-34,California,11500,2021-06-05
46936,Green,45-54,Ohio,7000,2020-06-17
46937,Gold,55-64,Pennsylvania,41500,2022-07-14
46938,Gold,45-54,New York,17000,2022-04-22
46939,Gold,55-64,New York,40500,2022-01-20
46940,Gold,45-54,Texas,33000,2023-11-20
46941,Green,45-54,Massachusetts,8000,2020-10-15
46942,Gold,55-64,Pennsylvania,17500,2022-01-06
46943,Green,35-44,New Jersey,17500,2020-11-07
46944,Green,25-34,Michigan,16500,2020-05-20
46945,Platinum,25-34,Georgia,62500,2021-08-16
46946,Green,65+,Idaho,18500,2019-05-30
46947,Green,35-44,Illinois,18000,2022-10-19
46948,Gold,45-54,Nevada,34000,2019-11-16
46949,Green,45-54,Pennsylvania,18500,2019-11-14
46950,Gold,35-44,Texas,22000,2019-07-22
46951,Platinum,35-44,Arizona,44500,2019-08-20
46952,Gold,35-44,Ohio,39000,2021-12-05
46953,Gold,55-64,Florida,31000,2023-05-14
46954,Green,25-34,Missouri,5000,2021-07-04
46955,Green,45-54,California,16500,2021-12-09
46956,Platinum,45-54,Florida,44000,2022-01-08
46957,Green,18-24,Colorado,19000,2021-01-27
46958,Green,25-34,Texas,16000,2020-02-14
46959,Gold,45-54,Ohio,15000,2020-02-10
46960,Green,25-34,Florida,16000,2022-04-27
46961,Platinum,35-44,Florida,46500,2021-12-30
46962,Entry,25-34,Illinois,2000,2019-08-10
46963,Gold,25-34,Georgia,33000,2020-01-11
46964,Green,55-64,New York,11500,2022-08-24
46965,Entry,35-44,Illinois,4000,2021-09-29
46966,Green,55-64,Arizona,17500,2021-11-03
46967,Platinum,35-44,Florida,75000,2020-11-07
46968,Green,35-44,Indiana,11000,2019-04-24
46969,Gold,35-44,Minnesota,42500,2022-01-02
46970,Green,35-44,Texas,19000,2022-02-01
46971,Green,65+,Maryland,10000,2021-04-01
46972,Green,35-44,Texas,15500,2022-02-25
46973,Platinum,45-54,California,45500,2023-05-09
46974,Green,45-54,West Virginia,17000,2020-11-21
46975,Platinum,45-54,Georgia,51000,2023-12-13
46976,Gold,35-44,Indiana,19000,2019-06-13
46977,Green,45-54,New York,19500,2020-01-12
46978,Green,45-54,Oklahoma,9500,2023-01-30
46979,Green,65+,South Carolina,8500,2023-02-18
46980,Platinum,65+,Georgia,96000,2022-11-19
46981,Entry,25-34,Missouri,5500,2020-12-12
46982,Green,45-54,Illinois,5500,2021-07-05
46983,Gold,55-64,Washington,17000,2020-04-22
46984,Entry,65+,Massachusetts,3000,2020-05-10
46985,Green,25-34,Missouri,12000,2023-08-21
46986,Platinum,65+,Massachusetts,93000,2022-11-17
46987,Green,25-34,West Virginia,11500,2023-08-18
46988,Green,35-44,California,13000,2021-09-07
46989,Gold,45-54,Wisconsin,43000,2022-01-26
46990,Gold,55-64,New York,25500,2023-04-20
46991,Green,55-64,California,12000,2019-08-12
46992,Gold,65+,Texas,35000,2022-10-15
46993,Green,45-54,Minnesota,16000,2023-05-08
46994,Platinum,35-44,Illinois,51000,2021-01-25
46995,Entry,25-34,Massachusetts,6500,2021-05-21
46996,Green,25-34,Massachusetts,13500,2022-07-18
46997,Green,25-34,Florida,18500,2023-04-27
46998,Gold,65+,Georgia,24000,2021-05-31
46999,Green,35-44,Ohio,5500,2023-08-20
47000,Gold,65+,Illinois,23000,2023-08-12
47001,Green,45-54,New York,12500,2020-10-14
47002,Gold,65+,Pennsylvania,19000,2019-11-12
47003,Green,55-64,California,5000,2023-08-10
47004,Platinum,45-54,Michigan,85000,2021-03-13
47005,Green,25-34,Ohio,15500,2021-04-20
47006,Green,25-34,Minnesota,13000,2021-08-12
47007,Green,35-44,Texas,15000,2019-01-04
47008,Gold,18-24,Illinois,16000,2019-02-04
47009,Gold,45-54,Alabama,38500,2020-11-23
47010,Green,35-44,Georgia,17500,2019-07-08
47011,Gold,25-34,Kentucky,37500,2023-10-03
47012,Platinum,55-64,Illinois,62000,2023-03-11
47013,Platinum,55-64,Louisiana,99500,2023-05-29
47014,Green,25-34,Ohio,11500,2022-04-21
47015,Platinum,25-34,Texas,65000,2021-02-08
47016,Entry,25-34,Ohio,7500,2021-10-31
47017,Gold,35-44,Massachusetts,40000,2021-09-25
47018,Green,65+,Michigan,12500,2023-11-06
47019,Platinum,45-54,Ohio,54000,2019-04-21
47020,Entry,45-54,Ohio,6500,2022-12-03
47021,Platinum,25-34,New York,64000,2019-11-29
47022,Platinum,45-54,California,53500,2022-12-06
47023,Platinum,25-34,California,91500,2020-07-07
47024,Platinum,45-54,Florida,53000,2022-05-15
47025,Green,25-34,New York,18500,2023-08-12
47026,Green,18-24,South Carolina,13000,2019-07-22
47027,Gold,35-44,California,32500,2019-04-26
47028,Green,25-34,Wisconsin,19000,2019-12-27
47029,Green,45-54,Ohio,17000,2023-05-12
47030,Entry,45-54,Minnesota,3500,2020-05-10
47031,Platinum,55-64,Texas,62500,2020-05-17
47032,Platinum,65+,South Carolina,42000,2021-02-24
47033,Platinum,35-44,Florida,54000,2022-12-01
47034,Gold,35-44,West Virginia,17500,2022-04-04
47035,Green,25-34,Tennessee,5000,2019-03-28
47036,Green,45-54,Maryland,17000,2023-04-24
47037,Gold,35-44,California,40500,2022-07-01
47038,Green,35-44,California,18000,2021-03-14
47039,Gold,35-44,Texas,25000,2022-01-19
47040,Gold,35-44,Michigan,24000,2020-04-04
47041,Platinum,65+,Washington,41500,2019-01-05
47042,Green,25-34,Minnesota,6000,2021-05-29
47043,Green,35-44,Minnesota,9000,2019-04-18
47044,Green,35-44,Wisconsin,16000,2020-06-27
47045,Entry,25-34,Delaware,5500,2023-12-23
47046,Green,25-34,Massachusetts,9000,2020-09-27
47047,Gold,35-44,Ohio,36500,2020-10-02
47048,Gold,45-54,Florida,18500,2023-09-14
47049,Entry,45-54,Nebraska,5000,2023-10-31
47050,Green,45-54,Massachusetts,7500,2021-01-08
47051,Green,18-24,Michigan,14500,2023-04-16
47052,Green,35-44,Colorado,14500,2020-04-22
47053,Gold,35-44,New York,15500,2022-03-18
47054,Green,45-54,Michigan,17000,2023-05-05
47055,Platinum,25-34,New York,93000,2019-05-30
47056,Gold,25-34,Georgia,29000,2020-05-26
47057,Gold,25-34,Texas,28500,2021-01-19
47058,Green,35-44,Georgia,10000,2023-09-25
47059,Green,45-54,South Carolina,13000,2022-03-22
47060,Green,45-54,Florida,7000,2023-01-27
47061,Green,45-54,Pennsylvania,14500,2019-06-17
47062,Gold,25-34,Washington,32500,2022-12-13
47063,Gold,45-54,Vermont,35000,2023-08-07
47064,Green,25-34,Louisiana,19000,2023-09-28
47065,Green,65+,Illinois,18500,2021-04-06
47066,Green,25-34,Maine,9500,2022-01-27
47067,Green,55-64,Tennessee,9500,2021-12-16
47068,Green,18-24,California,6000,2020-03-26
47069,Platinum,35-44,Maine,47500,2021-02-21
47070,Gold,55-64,Michigan,35000,2021-04-02
47071,Platinum,45-54,Arizona,81000,2020-11-25
47072,Green,35-44,Nebraska,7500,2022-04-10
47073,Green,25-34,Ohio,15000,2023-12-29
47074,Platinum,45-54,Texas,43000,2021-01-30
47075,Green,45-54,New York,5500,2020-03-06
47076,Entry,35-44,North Carolina,7000,2023-11-26
47077,Gold,25-34,New York,41000,2022-06-05
47078,Entry,25-34,New York,3500,2023-06-14
47079,Entry,65+,Alabama,1000,2023-04-27
47080,Green,65+,Illinois,10500,2019-03-19
47081,Green,65+,Minnesota,8500,2023-09-23
47082,Gold,35-44,Pennsylvania,19500,2020-07-14
47083,Gold,65+,Washington,28500,2022-05-21
47084,Entry,25-34,New Mexico,3500,2023-09-11
47085,Gold,35-44,California,36500,2021-03-29
47086,Platinum,25-34,California,69500,2023-10-19
47087,Platinum,35-44,New York,92000,2021-01-08
47088,Green,25-34,Ohio,11000,2019-10-23
47089,Gold,18-24,Mississippi,39000,2022-08-06
47090,Gold,18-24,Florida,24500,2023-08-04
47091,Green,35-44,Illinois,10000,2019-01-19
47092,Green,55-64,Massachusetts,16500,2020-01-15
47093,Green,35-44,Hawaii,14000,2020-05-05
47094,Platinum,45-54,New York,47000,2021-03-29
47095,Gold,55-64,Arizona,42500,2023-01-09
47096,Platinum,35-44,New Jersey,69500,2019-07-13
47097,Green,35-44,Texas,8500,2020-03-15
47098,Green,35-44,Texas,6000,2022-10-22
47099,Green,25-34,Washington,9000,2022-05-15
47100,Gold,45-54,New Jersey,17500,2023-09-20
47101,Green,45-54,Florida,8500,2023-02-27
47102,Platinum,18-24,Maryland,60500,2019-05-02
47103,Platinum,25-34,Pennsylvania,52500,2022-04-01
47104,Green,35-44,Ohio,11000,2023-10-30
47105,Gold,55-64,Florida,31000,2023-06-23
47106,Green,35-44,New York,18500,2022-03-29
47107,Platinum,35-44,New York,40500,2019-08-19
47108,Platinum,65+,Michigan,74000,2019-03-25
47109,Green,18-24,Illinois,7500,2019-02-16
47110,Gold,25-34,New York,18500,2022-10-06
47111,Platinum,45-54,Ohio,70500,2019-11-10
47112,Green,25-34,California,7000,2021-04-11
47113,Gold,25-34,Ohio,36000,2019-09-28
47114,Green,55-64,Washington,10000,2020-07-18
47115,Green,25-34,Connecticut,8500,2021-03-27
47116,Green,45-54,Virginia,14500,2022-09-13
47117,Gold,35-44,Pennsylvania,40000,2021-03-16
47118,Green,25-34,North Carolina,11500,2020-03-25
47119,Green,35-44,Hawaii,16500,2022-02-04
47120,Platinum,35-44,Texas,88500,2020-04-05
47121,Gold,45-54,Massachusetts,40000,2022-05-22
47122,Green,25-34,Colorado,7000,2020-10-08
47123,Gold,18-24,Illinois,21000,2021-02-19
47124,Green,45-54,New York,11500,2022-08-24
47125,Platinum,18-24,New York,92000,2023-02-15
47126,Green,25-34,Florida,15000,2020-04-29
47127,Platinum,65+,Texas,88500,2019-01-16
47128,Green,18-24,Illinois,17500,2021-04-09
47129,Platinum,45-54,Tennessee,83000,2023-10-05
47130,Green,25-34,Washington,17500,2023-09-27
47131,Gold,55-64,Tennessee,15500,2022-07-26
47132,Green,45-54,Iowa,17000,2020-03-15
47133,Green,35-44,New York,16000,2022-01-09
47134,Platinum,35-44,Florida,57000,2023-04-14
47135,Gold,45-54,Florida,18000,2020-04-02
47136,Entry,55-64,Virginia,4000,2019-08-27
47137,Gold,18-24,Illinois,33000,2019-03-30
47138,Green,18-24,New York,6000,2020-09-14
47139,Platinum,25-34,Arizona,45000,2023-02-13
47140,Green,45-54,Kentucky,10000,2023-11-15
47141,Platinum,25-34,New York,50000,2023-07-12
47142,Green,35-44,Michigan,17000,2022-08-10
47143,Gold,35-44,Illinois,21500,2020-03-18
47144,Green,35-44,Utah,5000,2020-04-19
47145,Gold,35-44,North Carolina,34500,2020-08-17
47146,Green,45-54,Illinois,11500,2023-01-16
47147,Gold,25-34,Minnesota,17500,2019-01-14
47148,Gold,35-44,Ohio,33500,2023-04-07
47149,Green,35-44,Massachusetts,16500,2020-04-17
47150,Gold,55-64,Michigan,24500,2023-11-08
47151,Green,25-34,Connecticut,7500,2020-04-27
47152,Green,35-44,California,6500,2020-05-08
47153,Green,55-64,Pennsylvania,10500,2021-08-27
47154,Platinum,25-34,North Carolina,47000,2021-05-23
47155,Green,45-54,Kentucky,6500,2022-10-27
47156,Platinum,25-34,California,42000,2021-04-19
47157,Green,25-34,New York,18000,2022-06-12
47158,Gold,25-34,Connecticut,40000,2020-01-14
47159,Platinum,35-44,Ohio,88000,2020-06-05
47160,Gold,45-54,Massachusetts,42500,2021-09-07
47161,Entry,25-34,North Carolina,3500,2022-10-21
47162,Green,25-34,South Carolina,7000,2020-10-23
47163,Gold,35-44,California,23000,2019-04-22
47164,Entry,18-24,California,6500,2021-05-02
47165,Platinum,35-44,Pennsylvania,84000,2019-04-09
47166,Green,45-54,South Carolina,14000,2020-10-25
47167,Green,65+,Washington,6500,2019-08-16
47168,Green,25-34,Michigan,8000,2022-06-13
47169,Gold,35-44,Utah,15500,2019-03-15
47170,Gold,25-34,Texas,34500,2020-10-01
47171,Green,25-34,Arizona,9500,2019-05-06
47172,Gold,35-44,Texas,37500,2020-12-24
47173,Platinum,25-34,New Jersey,67000,2021-05-05
47174,Green,18-24,New Jersey,8500,2022-07-18
47175,Green,25-34,California,10000,2022-12-04
47176,Gold,35-44,Oklahoma,26500,2022-06-24
47177,Gold,18-24,Illinois,41000,2019-04-12
47178,Gold,55-64,California,29000,2022-07-27
47179,Green,45-54,New York,7500,2021-03-15
47180,Green,18-24,Kentucky,14000,2021-10-30
47181,Green,25-34,Ohio,10500,2023-07-12
47182,Green,45-54,Virginia,15000,2021-10-02
47183,Green,18-24,Pennsylvania,15500,2021-12-16
47184,Gold,35-44,California,27000,2022-06-01
47185,Platinum,25-34,Massachusetts,49000,2020-08-21
47186,Green,35-44,Wyoming,9500,2020-12-19
47187,Platinum,65+,Ohio,49000,2022-07-03
47188,Entry,35-44,Texas,6500,2021-11-26
47189,Green,45-54,New York,13000,2022-01-29
47190,Green,35-44,New York,11500,2020-07-27
47191,Gold,35-44,Oklahoma,29000,2019-04-02
47192,Green,45-54,Kansas,12000,2023-05-04
47193,Green,45-54,New York,14500,2022-11-02
47194,Green,45-54,California,11000,2020-10-25
47195,Platinum,18-24,Florida,93000,2020-06-21
47196,Green,45-54,North Carolina,6000,2023-02-22
47197,Green,45-54,Oregon,17500,2019-07-29
47198,Platinum,18-24,Illinois,84500,2021-10-27
47199,Gold,25-34,Ohio,38000,2022-10-03
47200,Green,35-44,California,9500,2022-02-14
47201,Gold,35-44,North Carolina,26000,2022-12-02
47202,Platinum,35-44,Washington,52000,2022-10-14
47203,Platinum,45-54,Texas,95000,2022-12-17
47204,Entry,35-44,Florida,6000,2022-02-23
47205,Platinum,35-44,New York,72000,2019-07-25
47206,Gold,25-34,Nevada,26500,2021-08-31
47207,Gold,45-54,North Carolina,41000,2020-07-23
47208,Green,55-64,Michigan,7500,2021-12-11
47209,Green,25-34,Illinois,5000,2023-06-06
47210,Green,45-54,Illinois,10000,2020-12-16
47211,Green,35-44,Florida,17500,2022-08-26
47212,Green,25-34,New York,6500,2023-07-30
47213,Gold,55-64,Mississippi,38500,2022-03-19
47214,Green,45-54,Illinois,7500,2019-07-28
47215,Platinum,55-64,Florida,53000,2019-03-05
47216,Green,45-54,Florida,19500,2019-10-19
47217,Platinum,25-34,Florida,42000,2023-03-30
47218,Green,35-44,Texas,13500,2020-10-17
47219,Green,45-54,Texas,6500,2022-06-05
47220,Green,25-34,Massachusetts,11500,2023-09-23
47221,Green,45-54,California,8000,2022-05-29
47222,Green,35-44,Colorado,15500,2021-11-26
47223,Green,18-24,Texas,12500,2020-10-27
47224,Gold,55-64,Minnesota,34000,2019-01-13
47225,Gold,35-44,Florida,36000,2023-05-08
47226,Platinum,45-54,Texas,92000,2020-07-15
47227,Gold,25-34,Tennessee,18000,2020-04-02
47228,Platinum,55-64,Pennsylvania,40500,2020-06-03
47229,Green,35-44,Texas,19500,2020-07-15
47230,Green,25-34,Washington,14000,2022-05-04
47231,Gold,45-54,Washington,23500,2021-02-04
47232,Platinum,35-44,Arizona,75500,2020-10-13
47233,Green,35-44,New York,13500,2023-12-01
47234,Gold,55-64,California,17500,2023-12-29
47235,Green,55-64,Tennessee,10000,2023-07-01
47236,Gold,18-24,California,24500,2020-11-28
47237,Green,45-54,New York,18000,2022-08-12
47238,Platinum,25-34,Florida,48000,2022-03-08
47239,Gold,18-24,New York,23000,2019-11-18
47240,Entry,25-34,Florida,5500,2022-08-10
47241,Platinum,18-24,New Jersey,61000,2021-06-21
47242,Gold,45-54,New Jersey,34500,2023-06-22
47243,Gold,45-54,California,27500,2020-09-08
47244,Green,25-34,Minnesota,5000,2021-01-27
47245,Gold,25-34,California,30500,2021-03-29
47246,Green,25-34,Minnesota,12500,2021-09-06
47247,Entry,35-44,Florida,4000,2021-11-29
47248,Green,35-44,California,5500,2022-01-05
47249,Gold,18-24,Oklahoma,44500,2023-12-27
47250,Entry,35-44,Virginia,6000,2020-09-13
47251,Green,25-34,Pennsylvania,17000,2021-03-02
47252,Gold,35-44,Texas,39000,2023-01-26
47253,Platinum,35-44,California,49500,2022-10-23
47254,Green,35-44,Colorado,16000,2020-06-03
47255,Green,45-54,Oklahoma,15500,2020-10-11
47256,Platinum,35-44,Utah,57000,2021-03-26
47257,Green,35-44,Ohio,9500,2021-06-30
47258,Entry,45-54,New York,4000,2023-06-04
47259,Gold,35-44,Texas,22500,2020-06-13
47260,Gold,65+,Florida,18500,2020-09-08
47261,Entry,25-34,Oregon,2000,2020-11-10
47262,Platinum,55-64,Colorado,53000,2020-02-21
47263,Entry,55-64,Oklahoma,1000,2021-01-27
47264,Green,55-64,Texas,10500,2021-02-25
47265,Gold,25-34,Texas,28500,2023-02-22
47266,Platinum,25-34,Washington,82500,2019-01-26
47267,Platinum,55-64,Michigan,91000,2021-01-28
47268,Gold,65+,Florida,15000,2021-06-14
47269,Green,45-54,Arizona,10000,2019-07-17
47270,Green,45-54,New Jersey,7500,2023-07-22
47271,Green,55-64,Michigan,12500,2022-02-14
47272,Green,18-24,Texas,10000,2020-06-13
47273,Green,55-64,North Carolina,17000,2020-05-09
47274,Entry,25-34,Georgia,5000,2022-12-27
47275,Green,18-24,Washington,7000,2023-01-31
47276,Entry,45-54,Pennsylvania,3000,2019-09-23
47277,Gold,45-54,North Carolina,28000,2020-02-25
47278,Green,45-54,Illinois,5500,2022-10-05
47279,Green,35-44,Maryland,11500,2022-11-05
47280,Entry,25-34,New York,6500,2020-07-05
47281,Green,45-54,California,6500,2022-04-08
47282,Gold,18-24,Texas,38500,2020-04-08
47283,Gold,45-54,Virginia,27000,2019-05-04
47284,Gold,65+,New York,20000,2020-06-28
47285,Gold,65+,New York,22500,2022-06-27
47286,Green,35-44,New York,17500,2022-08-03
47287,Green,25-34,California,11500,2019-06-05
47288,Gold,25-34,Kansas,22500,2021-08-02
47289,Gold,35-44,Florida,28500,2019-05-16
47290,Green,45-54,Massachusetts,15500,2021-10-10
47291,Gold,18-24,Colorado,41000,2022-09-08
47292,Entry,25-34,Florida,5500,2020-02-27
47293,Gold,45-54,Nevada,26000,2021-10-09
47294,Gold,25-34,Michigan,44500,2020-04-28
47295,Platinum,55-64,California,46500,2019-05-31
47296,Entry,35-44,Wisconsin,5000,2019-06-22
47297,Green,35-44,Texas,11000,2023-11-23
47298,Green,18-24,Illinois,6500,2023-12-25
47299,Platinum,25-34,New Hampshire,70500,2021-05-16
47300,Entry,55-64,New York,1000,2021-07-24
47301,Entry,45-54,Connecticut,7500,2021-10-22
47302,Gold,18-24,New Jersey,30000,2023-05-06
47303,Green,65+,Colorado,15000,2023-12-17
47304,Entry,35-44,Rhode Island,4000,2019-06-11
47305,Gold,45-54,South Carolina,20000,2019-12-27
47306,Platinum,45-54,Maryland,82000,2020-09-27
47307,Green,65+,California,17500,2023-06-12
47308,Green,55-64,Florida,5000,2022-12-30
47309,Entry,45-54,Florida,4500,2020-08-28
47310,Green,25-34,California,18500,2023-04-15
47311,Platinum,55-64,California,42500,2020-10-29
47312,Green,55-64,Virginia,7000,2020-11-19
47313,Green,45-54,Oregon,17000,2019-03-20
47314,Platinum,65+,Washington,54000,2021-02-04
47315,Gold,35-44,New Jersey,29500,2021-11-30
47316,Platinum,25-34,Washington,79000,2023-10-14
47317,Green,25-34,Michigan,10500,2022-02-13
47318,Entry,35-44,Colorado,2500,2019-08-13
47319,Green,35-44,Oregon,7000,2023-03-18
47320,Green,55-64,Florida,18000,2022-09-06
47321,Gold,55-64,Minnesota,17500,2021-07-27
47322,Green,35-44,Ohio,6500,2019-02-08
47323,Green,65+,Mississippi,11000,2023-10-11
47324,Green,55-64,Texas,6500,2020-06-06
47325,Green,35-44,Montana,14000,2020-08-22
47326,Green,55-64,California,14500,2021-01-27
47327,Entry,25-34,Washington,3000,2023-06-04
47328,Green,35-44,Virginia,6500,2019-03-05
47329,Platinum,45-54,South Carolina,42000,2022-08-07
47330,Green,35-44,Tennessee,16000,2019-07-11
47331,Entry,18-24,California,5500,2022-02-07
47332,Entry,18-24,Washington,5000,2023-12-03
47333,Gold,55-64,Michigan,36500,2022-04-12
